"ID","Data_paper","Data_paper_ID","Site","Subsite","Latitude","Longitude","LatLonAdjusted","Country","MAT_C","MAP_mm","Biome","Soil_N","Soil_pH","Soil_CEC","Soil_sand_pct","Soil_silt_pct","Soil_clay_pct","Soil_texture_index","Forest_age","Successional_stage","Forest_age_group","Forest_description","Disturbance_note","Dominant_species","Leaf_type","Sampling_interval","Sampling_duration","Sampling_area_ha","Sampling_frequency","Trap_area_m2","N_Traps","Leaf_flux_Mghayr","Repro_flux_Mghayr","R..R.L.","Primary_Reference","Supplementary_References","Site_soil_total_P","Site_soil_N","Site_soil_pH","Site_soil_CEC","Site_soil_sand","Site_soil_clay","Site_soil_silt","Reference_soils","site_soil_data"
347,"Jia et al., 2016",235,"Heilongjiang","Maorshan Ecological Station",45.75,127.27,0,"China",3.858333349,546,"Temperate",1.848333333,6.5,24.11666667,24.46666667,43.26666667,28.86666667,-0.16537588,55,"secondary","mid","Larix forest","Secondary forest, disturbance not specified","L. gmelinii","needleleaf","2002-2003",1,NA,"Quarterly",1,7,1.69,0.17,0.091397849,"Jia et al., 2016","",NA,NA,NA,NA,NA,NA,NA,NA,NA
348,"Jia et al., 2016",236,"Heilongjiang","Maorshan Ecological Station",45.75,127.27,0,"China",3.858333349,546,"Temperate",1.848333333,6.5,24.11666667,24.46666667,43.26666667,28.86666667,-0.16537588,55,"secondary","mid","Larix forest","Secondary forest, disturbance not specified","L. gmelinii","needleleaf","2003-2004",1,NA,"Quarterly",1,7,1.82,0.25,0.120772947,"Jia et al., 2016","",NA,NA,NA,NA,NA,NA,NA,NA,NA
349,"Jia et al., 2016",237,"Heilongjiang","Liangshui Nature Reserve",47.12,128.83,0,"China",0.729166627,635,"Temperate",2.788333333,6.2,18.73333333,37.56666667,39.41666667,17.18333333,0.782177211,55,"secondary","mid","Betula forest","Secondary forest, disturbance not specified","B, platyphylla","broadleaf","2001-2002",1,NA,"Quarterly",1,7,2.21,0.21,0.08677686,"Jia et al., 2016","",NA,NA,NA,NA,NA,NA,NA,NA,NA
350,"Jia et al., 2016",238,"Heilongjiang","Liangshui Nature Reserve",47.12,128.83,0,"China",0.729166627,635,"Temperate",2.788333333,6.2,18.73333333,37.56666667,39.41666667,17.18333333,0.782177211,55,"secondary","mid","Betula forest","Secondary forest, disturbance not specified","B, platyphylla","broadleaf","2002-2003",1,NA,"Quarterly",1,7,2.4,0.18,0.069767442,"Jia et al., 2016","",NA,NA,NA,NA,NA,NA,NA,NA,NA
351,"Jia et al., 2016",239,"Heilongjiang","Liangshui Nature Reserve",47.12,128.83,0,"China",0.729166627,635,"Temperate",2.788333333,6.2,18.73333333,37.56666667,39.41666667,17.18333333,0.782177211,55,"secondary","mid","Betula forest","Secondary forest, disturbance not specified","B, platyphylla","broadleaf","2003-2004",1,NA,"Quarterly",1,7,2.31,0.23,0.090551181,"Jia et al., 2016","",NA,NA,NA,NA,NA,NA,NA,NA,NA
352,"Jia et al., 2016",240,"Heilongjiang","Liangshui Nature Reserve",47.12,128.83,0,"China",0.729166627,635,"Temperate",2.788333333,6.2,18.73333333,37.56666667,39.41666667,17.18333333,0.782177211,45,"secondary","mid","Larix forest","Secondary forest, disturbance not specified","L. gmelinii","needleleaf","2001-2002",1,NA,"Quarterly",1,7,1.46,0.18,0.109756098,"Jia et al., 2016","",NA,NA,NA,NA,NA,NA,NA,NA,NA
353,"Jia et al., 2016",241,"Heilongjiang","Liangshui Nature Reserve",47.12,128.83,0,"China",0.729166627,635,"Temperate",2.788333333,6.2,18.73333333,37.56666667,39.41666667,17.18333333,0.782177211,45,"secondary","mid","Larix forest","Secondary forest, disturbance not specified","L. gmelinii","needleleaf","2002-2003",1,NA,"Quarterly",1,7,1.43,0.15,0.094936709,"Jia et al., 2016","",NA,NA,NA,NA,NA,NA,NA,NA,NA
354,"Jia et al., 2016",242,"Heilongjiang","Liangshui Nature Reserve",47.12,128.83,0,"China",0.729166627,635,"Temperate",2.788333333,6.2,18.73333333,37.56666667,39.41666667,17.18333333,0.782177211,45,"secondary","mid","Larix forest","Secondary forest, disturbance not specified","L. gmelinii","needleleaf","2003-2004",1,NA,"Quarterly",1,7,1.46,0.15,0.093167702,"Jia et al., 2016","",NA,NA,NA,NA,NA,NA,NA,NA,NA
355,"Jia et al., 2016",243,"Heilongjiang","Liangshui Nature Reserve",47.12,128.83,0,"China",0.729166627,635,"Temperate",2.788333333,6.2,18.73333333,37.56666667,39.41666667,17.18333333,0.782177211,150,"old-growth","old","Pinus & broadleaved mixed forest",NA,"P. koraiensis,Tilia amurensis & Tilia mandshurica","mixed","2001-2002",1,NA,"Quarterly",1,7,2.94,0.35,0.106382979,"Jia et al., 2016","",NA,NA,NA,NA,NA,NA,NA,NA,NA
356,"Jia et al., 2016",244,"Heilongjiang","Liangshui Nature Reserve",47.12,128.83,0,"China",0.729166627,635,"Temperate",2.788333333,6.2,18.73333333,37.56666667,39.41666667,17.18333333,0.782177211,150,"old-growth","old","Pinus & broadleaved mixed forest",NA,"P. koraiensis,Tilia amurensis & Tilia mandshurica","mixed","2002-2003",1,NA,"Quarterly",1,7,2.67,0.46,0.146964856,"Jia et al., 2016","",NA,NA,NA,NA,NA,NA,NA,NA,NA
357,"Jia et al., 2016",245,"Heilongjiang","Liangshui Nature Reserve",47.12,128.83,0,"China",0.729166627,635,"Temperate",2.788333333,6.2,18.73333333,37.56666667,39.41666667,17.18333333,0.782177211,150,"old-growth","old","Pinus & broadleaved mixed forest",NA,"P. koraiensis,Tilia amurensis & Tilia mandshurica","mixed","2003-2004",1,NA,"Quarterly",1,7,2.83,0.44,0.134556575,"Jia et al., 2016","",NA,NA,NA,NA,NA,NA,NA,NA,NA
358,"Jia et al., 2016",246,"Jilin","Changbaishan Nature Reserve",42.42,128.08,0,"China",2.704166651,690,"Temperate",2.383333333,5.65,22.91666667,22.66666667,57.38333333,13.05,0.552107283,150,"old-growth","old","Pinus & broadleaved mixed forest",NA,"P. koraiensis,Tilia amurensis & Acer mono","mixed","2001-2002",1,NA,"Quarterly",1,7,2.89,0.45,0.134730539,"Jia et al., 2016","",NA,NA,NA,NA,NA,NA,NA,NA,NA
359,"Jia et al., 2016",247,"Jilin","Changbaishan Nature Reserve",42.42,128.08,0,"China",2.704166651,690,"Temperate",2.383333333,5.65,22.91666667,22.66666667,57.38333333,13.05,0.552107283,150,"old-growth","old","Pinus & broadleaved mixed forest",NA,"P. koraiensis,Tilia amurensis & Acer mono","mixed","2002-2003",1,NA,"Quarterly",1,7,3.09,0.49,0.136871508,"Jia et al., 2016","",NA,NA,NA,NA,NA,NA,NA,NA,NA
360,"Jia et al., 2016",248,"Jilin","Changbaishan Nature Reserve",42.42,128.08,0,"China",2.704166651,690,"Temperate",2.383333333,5.65,22.91666667,22.66666667,57.38333333,13.05,0.552107283,150,"old-growth","old","Pinus & broadleaved mixed forest",NA,"P. koraiensis,Tilia amurensis & Acer mono","mixed","2003-2004",1,NA,"Quarterly",1,7,3.12,0.52,0.142857143,"Jia et al., 2016","",NA,NA,NA,NA,NA,NA,NA,NA,NA
361,"Jia et al., 2016",249,"Heilongjiang","Jiagedaqi City",50.75,124.08,0,"China",-2.025000095,528,"Boreal",2.658333333,5.8,19.61666667,39,38.15,17.16666667,0.820592127,55,"secondary","mid","Betula forest","Secondary forest, disturbance not specified","B, platyphylla","broadleaf","2001-2002",1,NA,"Quarterly",1,7,0.86,0.08,0.085106383,"Jia et al., 2016","",NA,NA,NA,NA,NA,NA,NA,NA,NA
362,"Jia et al., 2016",250,"Heilongjiang","Jiagedaqi City",50.75,124.08,0,"China",-2.025000095,528,"Boreal",2.658333333,5.8,19.61666667,39,38.15,17.16666667,0.820592127,55,"secondary","mid","Betula forest","Secondary forest, disturbance not specified","B, platyphylla","broadleaf","2002-2003",1,NA,"Quarterly",1,7,0.69,0.05,0.067567568,"Jia et al., 2016","",NA,NA,NA,NA,NA,NA,NA,NA,NA
363,"Jia et al., 2016",251,"Heilongjiang","Jiagedaqi City",50.75,124.08,0,"China",-2.025000095,528,"Boreal",2.658333333,5.8,19.61666667,39,38.15,17.16666667,0.820592127,55,"secondary","mid","Betula forest","Secondary forest, disturbance not specified","B, platyphylla","broadleaf","2003-2004",1,NA,"Quarterly",1,7,0.81,0.07,0.079545455,"Jia et al., 2016","",NA,NA,NA,NA,NA,NA,NA,NA,NA
364,"Jia et al., 2016",252,"Heilongjiang","Jiagedaqi City",50.75,124.08,0,"China",-2.025000095,528,"Boreal",2.658333333,5.8,19.61666667,39,38.15,17.16666667,0.820592127,55,"secondary","mid","Quercus forest","Secondary forest, disturbance not specified","Q. mongolica","broadleaf","2001-2002",1,NA,"Quarterly",1,7,0.92,0.11,0.106796117,"Jia et al., 2016","",NA,NA,NA,NA,NA,NA,NA,NA,NA
365,"Jia et al., 2016",253,"Heilongjiang","Jiagedaqi City",50.75,124.08,0,"China",-2.025000095,528,"Boreal",2.658333333,5.8,19.61666667,39,38.15,17.16666667,0.820592127,55,"secondary","mid","Quercus forest","Secondary forest, disturbance not specified","Q. mongolica","broadleaf","2002-2003",1,NA,"Quarterly",1,7,0.94,0.1,0.096153846,"Jia et al., 2016","",NA,NA,NA,NA,NA,NA,NA,NA,NA
366,"Jia et al., 2016",254,"Heilongjiang","Jiagedaqi City",50.75,124.08,0,"China",-2.025000095,528,"Boreal",2.658333333,5.8,19.61666667,39,38.15,17.16666667,0.820592127,55,"secondary","mid","Quercus forest","Secondary forest, disturbance not specified","Q. mongolica","broadleaf","2003-2004",1,NA,"Quarterly",1,7,1.04,0.1,0.087719298,"Jia et al., 2016","",NA,NA,NA,NA,NA,NA,NA,NA,NA
367,"Jia et al., 2016",255,"Heilongjiang","Jiagedaqi City",50.75,124.08,0,"China",-2.025000095,528,"Boreal",2.658333333,5.8,19.61666667,39,38.15,17.16666667,0.820592127,55,"secondary","mid","Larix forest","Secondary forest, disturbance not specified","L. gmelinii","needleleaf","2001-2002",1,NA,"Quarterly",1,7,1.44,0.16,0.1,"Jia et al., 2016","",NA,NA,NA,NA,NA,NA,NA,NA,NA
368,"Jia et al., 2016",256,"Heilongjiang","Jiagedaqi City",50.75,124.08,0,"China",-2.025000095,528,"Boreal",2.658333333,5.8,19.61666667,39,38.15,17.16666667,0.820592127,55,"secondary","mid","Larix forest","Secondary forest, disturbance not specified","L. gmelinii","needleleaf","2002-2003",1,NA,"Quarterly",1,7,1.17,0.1,0.078740157,"Jia et al., 2016","",NA,NA,NA,NA,NA,NA,NA,NA,NA
369,"Jia et al., 2016",257,"Heilongjiang","Jiagedaqi City",50.75,124.08,0,"China",-2.025000095,528,"Boreal",2.658333333,5.8,19.61666667,39,38.15,17.16666667,0.820592127,55,"secondary","mid","Larix forest","Secondary forest, disturbance not specified","L. gmelinii","needleleaf","2003-2004",1,NA,"Quarterly",1,7,1.2,0.07,0.05511811,"Jia et al., 2016","",NA,NA,NA,NA,NA,NA,NA,NA,NA
370,"Jia et al., 2016",258,"Jilin","Changbaishan Nature Reserve",42.4,128.1,0,"China",2.879166603,683,"Temperate",3.843333333,5.3,26.43333333,4.3,70.15,23.1,-1.681217595,193,"old-growth","old","Pinus & broadleaved mixed forest",NA,"P. koraiensis,Tilia amurensis & Fraxinus mandschurica","mixed","1981-2000",19,NA,"Monthly",1,16,3.0977,0.4023,0.114942857,"Jia et al., 2016","",NA,NA,NA,NA,NA,NA,NA,NA,NA
371,"Jia et al., 2016",260,"Xinjiang","Gongliu Forest Farm",43.43,82.25,0,"China",8.233333588,199,"Temperate",1.016666667,8.133333333,16.11666667,18.98333333,61.81666667,16.76666667,0.124168613,140,"old-growth","old","Picea forest",NA,"P. schrenkiana var. tianschanica","needleleaf","1992-1995",3,NA,NA,0.25,25,2.0362,0.4031,0.165252326,"Jia et al., 2016","",NA,NA,NA,NA,NA,NA,NA,NA,NA
372,"Jia et al., 2016",271,"Guangdong","Dinghushan Biosphere Reserve",22.17,112.57,0,"China",22.69166756,2098,"Tropical",1.016666667,5.6,14.98333333,24.5,33.23333333,19,0.254234138,400,"old-growth","old","Monsoon broadleaved evergreen forest",NA,"Castanopsis chinensis,Canarium pimela & Schima superba","broadleaf","1982-1983",1,NA,"Monthly",1,6,4.7465,1.344,0.220671538,"Jia et al., 2016","",NA,NA,NA,NA,NA,NA,NA,NA,NA
373,"Jia et al., 2016",272,"Guangdong","Dinghushan Biosphere Reserve",22.17,112.57,0,"China",22.69166756,2098,"Tropical",1.016666667,5.6,14.98333333,24.5,33.23333333,19,0.254234138,400,"old-growth","old","Monsoon broadleaved evergreen forest",NA,"Castanopsis chinensis,Canarium pimela & Schima superba","broadleaf","1983-1984",1,NA,"Monthly",1,10,5.9624,2.0291,0.253907276,"Jia et al., 2016","",NA,NA,NA,NA,NA,NA,NA,NA,NA
374,"Jia et al., 2016",273,"Guangdong","Dinghushan Biosphere Reserve",22.17,112.57,0,"China",22.69166756,2098,"Tropical",1.016666667,5.6,14.98333333,24.5,33.23333333,19,0.254234138,400,"old-growth","old","Monsoon broadleaved evergreen forest",NA,"Castanopsis chinensis,Canarium pimela & Schima superba","broadleaf","1984-1985",1,NA,"Monthly",1,10,4.8927,3.0758,0.385994855,"Jia et al., 2016","",NA,NA,NA,NA,NA,NA,NA,NA,NA
375,"Jia et al., 2016",274,"Guangdong","Dinghushan Biosphere Reserve",22.17,112.57,0,"China",22.69166756,2098,"Tropical",1.016666667,5.6,14.98333333,24.5,33.23333333,19,0.254234138,400,"old-growth","old","Monsoon broadleaved evergreen forest",NA,"Castanopsis chinensis,Canarium pimela & Schima superba","broadleaf","1985-1986",1,NA,"Monthly",1,10,3.6427,2.6082,0.417251916,"Jia et al., 2016","",NA,NA,NA,NA,NA,NA,NA,NA,NA
376,"Jia et al., 2016",275,"Guangdong","Dinghushan Biosphere Reserve",22.17,112.57,0,"China",22.69166756,2098,"Tropical",1.016666667,5.6,14.98333333,24.5,33.23333333,19,0.254234138,400,"old-growth","old","Monsoon broadleaved evergreen forest",NA,"Castanopsis chinensis,Canarium pimela & Schima superba","broadleaf","1986-1987",1,NA,"Monthly",1,10,4.7578,2.1024,0.306463368,"Jia et al., 2016","",NA,NA,NA,NA,NA,NA,NA,NA,NA
377,"Jia et al., 2016",276,"Guangdong","Dinghushan Biosphere Reserve",22.17,112.57,0,"China",22.69166756,2098,"Tropical",1.016666667,5.6,14.98333333,24.5,33.23333333,19,0.254234138,400,"old-growth","old","Monsoon broadleaved evergreen forest",NA,"Castanopsis chinensis,Canarium pimela & Schima superba","broadleaf","1987-1988",1,NA,"Monthly",1,10,4.325,2.6108,0.376423772,"Jia et al., 2016","",NA,NA,NA,NA,NA,NA,NA,NA,NA
378,"Jia et al., 2016",277,"Guangdong","Dinghushan Biosphere Reserve",22.17,112.57,0,"China",22.69166756,2098,"Tropical",1.016666667,5.6,14.98333333,24.5,33.23333333,19,0.254234138,400,"old-growth","old","Monsoon broadleaved evergreen forest",NA,"Castanopsis chinensis,Canarium pimela & Schima superba","broadleaf","1988-1989",1,NA,"Monthly",1,10,4.0835,2.1791,0.347954524,"Jia et al., 2016","",NA,NA,NA,NA,NA,NA,NA,NA,NA
379,"Jia et al., 2016",278,"Guangdong","Dinghushan Biosphere Reserve",22.17,112.57,0,"China",22.69166756,2098,"Tropical",1.016666667,5.6,14.98333333,24.5,33.23333333,19,0.254234138,400,"old-growth","old","Monsoon broadleaved evergreen forest",NA,"Castanopsis chinensis,Canarium pimela & Schima superba","broadleaf","1989-1990",1,NA,"Monthly",1,10,5.2651,2.2161,0.296222531,"Jia et al., 2016","",NA,NA,NA,NA,NA,NA,NA,NA,NA
380,"Jia et al., 2016",279,"Guangdong","Dinghushan Biosphere Reserve",22.17,112.57,0,"China",22.69166756,2098,"Tropical",1.016666667,5.6,14.98333333,24.5,33.23333333,19,0.254234138,400,"old-growth","old","Monsoon broadleaved evergreen forest",NA,"Castanopsis chinensis,Canarium pimela & Schima superba","broadleaf","1990-1991",1,NA,"Monthly",1,10,4.3757,2.0042,0.314142855,"Jia et al., 2016","",NA,NA,NA,NA,NA,NA,NA,NA,NA
381,"Jia et al., 2016",280,"Guangdong","Dinghushan Biosphere Reserve",22.17,112.57,0,"China",22.69166756,2098,"Tropical",1.016666667,5.6,14.98333333,24.5,33.23333333,19,0.254234138,400,"old-growth","old","Monsoon broadleaved evergreen forest",NA,"Castanopsis chinensis,Canarium pimela & Schima superba","broadleaf","1991-1992",1,NA,"Monthly",1,10,4.3561,2.4079,0.355987581,"Jia et al., 2016","",NA,NA,NA,NA,NA,NA,NA,NA,NA
382,"Jia et al., 2016",293,"Fujian","Xiaohu Nature Reserve",26.17,117.33,0,"China",18.89999962,1571,"Temperate",1.27,5.066666667,12.6,39.53333333,28.03333333,25.45,0.440428455,200,"old-growth","old","Evergreen broadleaved mixed forest",NA,"Castanopsis kawakamii,C. fargesii & Ormosia hosiei","broadleaf","1989-1992",3,NA,"7-8 Daily",1,25,8.1,1.1,0.119565217,"Jia et al., 2016","",NA,NA,NA,NA,NA,NA,NA,NA,NA
383,"Jia et al., 2016",296,"Guangxi","Qiping Forest Farm",23.02,110,0,"China",21.80416679,1463,"Tropical",0.88,5.65,9.866666667,30.3,29.66666667,27.96666667,0.080134388,50,"secondary","mid","Evergreen broadleaved mixed forest","Secondary forest, disturbance not specified","Schima superba,Castanopsis fissa & Schefflera octophylla","mixed","1984-1985",1,NA,"Monthly",1,8,4.589,0.72,0.135618761,"Jia et al., 2016","",NA,NA,NA,NA,NA,NA,NA,NA,NA
384,"Jia et al., 2016",297,"Guangxi","Qiping Forest Farm",23.02,110,0,"China",21.80416679,1463,"Tropical",0.88,5.65,9.866666667,30.3,29.66666667,27.96666667,0.080134388,50,"secondary","mid","Evergreen broadleaved mixed forest","Secondary forest, disturbance not specified","Schima superba,Castanopsis fissa & Schefflera octophylla","mixed","1985-1986",1,NA,"Monthly",1,8,4.052,1.821,0.310063,"Jia et al., 2016","",NA,NA,NA,NA,NA,NA,NA,NA,NA
385,"Jia et al., 2016",298,"Guangxi","Qiping Forest Farm",23.02,110,0,"China",21.80416679,1463,"Tropical",0.88,5.65,9.866666667,30.3,29.66666667,27.96666667,0.080134388,50,"secondary","mid","Evergreen broadleaved mixed forest","Secondary forest, disturbance not specified","Schima superba,Castanopsis fissa & Schefflera octophylla","mixed","1986-1987",1,NA,"Monthly",1,8,4.807,1.958,0.289430894,"Jia et al., 2016","",NA,NA,NA,NA,NA,NA,NA,NA,NA
386,"Jia et al., 2016",299,"Guangxi","Qiping Forest Farm",23.02,110,0,"China",21.80416679,1463,"Tropical",0.88,5.65,9.866666667,30.3,29.66666667,27.96666667,0.080134388,50,"secondary","mid","Evergreen broadleaved mixed forest","Secondary forest, disturbance not specified","Schima superba,Castanopsis fissa & Schefflera octophylla","mixed","1987-1988",1,NA,"Monthly",1,8,4.026,3.277,0.448719704,"Jia et al., 2016","",NA,NA,NA,NA,NA,NA,NA,NA,NA
387,"Jia et al., 2016",300,"Guangxi","Qiping Forest Farm",23.02,110,0,"China",21.80416679,1463,"Tropical",0.88,5.65,9.866666667,30.3,29.66666667,27.96666667,0.080134388,50,"secondary","mid","Evergreen broadleaved mixed forest","Secondary forest, disturbance not specified","Schima superba,Castanopsis fissa & Schefflera octophylla","mixed","1988-1989",1,NA,"Monthly",1,8,4.22,1.51,0.263525305,"Jia et al., 2016","",NA,NA,NA,NA,NA,NA,NA,NA,NA
388,"Jia et al., 2016",301,"Guangxi","Qiping Forest Farm",23.02,110,0,"China",21.80416679,1463,"Tropical",0.88,5.65,9.866666667,30.3,29.66666667,27.96666667,0.080134388,50,"secondary","mid","Evergreen broadleaved mixed forest","Secondary forest, disturbance not specified","Schima superba,Castanopsis fissa & Schefflera octophylla","broadleaf","1989-1990",1,NA,"Monthly",1,8,3.055,1.277,0.29478301,"Jia et al., 2016","",NA,NA,NA,NA,NA,NA,NA,NA,NA
389,"Jia et al., 2016",311,"Guangxi","Tianlin County",24.27,106.32,0,"China",20.60833359,1262,"Tropical",1.15,5.9,13.88333333,25.78333333,41.65,23.45,0.094857793,50,"secondary","mid","Evergreen and deciduous broadleaf forest",NA,"Cyclobalanopsis nubium, Manglietia tenuipes & Castanopsis eyrei","broadleaf","1990-1992",2,NA,"Monthly",1,8,3.53,0.278,0.073004202,"Jia et al., 2016","",NA,NA,NA,NA,NA,NA,NA,NA,NA
390,"Jia et al., 2016",315,"Heilongjiang","Maorshan Ecological Station",45.38,127.53,0,"China",3.091666698,586,"Temperate",2.123333333,6.233333333,19.41666667,20.9,49.51666667,23.48333333,-0.116541791,NA,"secondary","mid","Betula forest","Secondary forest, disturbance not specified","B, platyphylla","broadleaf","2007-2008",1,NA,"Once(Nov.-Mar.), Monthly(Others)",1,20,3.0344,0.2266,0.069487887,"Jia et al., 2016","",NA,NA,NA,NA,NA,NA,NA,NA,NA
391,"Jia et al., 2016",316,"Heilongjiang","Maorshan Ecological Station",45.38,127.53,0,"China",3.091666698,586,"Temperate",2.123333333,6.233333333,19.41666667,20.9,49.51666667,23.48333333,-0.116541791,NA,"secondary","mid","Populus forest","Secondary forest, disturbance not specified","P. davidiana","broadleaf","2007-2008",1,NA,"Once(Nov.-Mar.), Monthly(Others)",1,20,3.0062,0.1204,0.038508284,"Jia et al., 2016","",NA,NA,NA,NA,NA,NA,NA,NA,NA
392,"Jia et al., 2016",318,"Sichuan","Miyaluo Forest Region",31.58,102.83,0,"China",5.620833397,703,"Temperate",3.07,5.55,17.36666667,32.78333333,45.33333333,18.93333333,0.548996219,NA,"old-growth","old","Evergreen coniferous mixed forest",NA,"Abies faxoniana��Picea asperata & P. wilsonii","needleleaf","2000-2001",1,NA,"Quarterly",0.36,8,3.4516,0.4831,0.122779373,"Jia et al., 2016","",NA,NA,NA,NA,NA,NA,NA,NA,NA
393,"Jia et al., 2016",319,"Sichuan","Miyaluo Forest Region",31.58,102.83,0,"China",5.620833397,703,"Temperate",3.07,5.55,17.36666667,32.78333333,45.33333333,18.93333333,0.548996219,40,"secondary","mid","Evergreen coniferous mixed forest","Secondary forest, disturbance not specified","Betula albosinensis, B. utilis & Acer L.spp.","broadleaf","2000-2001",1,NA,"Monthly",0.36,8,3.5289,0.389,0.099287884,"Jia et al., 2016","",NA,NA,NA,NA,NA,NA,NA,NA,NA
394,"Jia et al., 2016",327,"Fujian","Wuyishan Nature Reserve",27.7,117.68,0,"China",13.03333378,2088,"Temperate",2.183333333,4.8,13.43333333,37.9,33.21666667,25.53333333,0.394966324,NA,"old-growth","old","Castanopsis forest",NA,"C. eyrei,Schima superba & Lithocarpus glaber","broadleaf","1992-1993",1,NA,"10-daily",1,20,4.3436,0.3109,0.066795574,"Jia et al., 2016","",NA,NA,NA,NA,NA,NA,NA,NA,NA
395,"Jia et al., 2016",328,"Fujian","Wuyishan Nature Reserve",27.7,117.68,0,"China",13.03333378,2088,"Temperate",2.183333333,4.8,13.43333333,37.9,33.21666667,25.53333333,0.394966324,NA,"old-growth","old","Castanopsis forest",NA,"C. eyrei,Schima superba & Lithocarpus glaber","broadleaf","1993-1994",1,NA,"10-daily",1,20,2.8992,0.1349,0.04446129,"Jia et al., 2016","",NA,NA,NA,NA,NA,NA,NA,NA,NA
396,"Jia et al., 2016",329,"Fujian","Wuyishan Nature Reserve",27.7,117.68,0,"China",13.03333378,2088,"Temperate",2.183333333,4.8,13.43333333,37.9,33.21666667,25.53333333,0.394966324,NA,"old-growth","old","Castanopsis forest",NA,"C. eyrei,Schima superba & Lithocarpus glaber","broadleaf","1994-1995",1,NA,"10-daily",1,20,2.4035,0.0444,0.018137996,"Jia et al., 2016","",NA,NA,NA,NA,NA,NA,NA,NA,NA
397,"Jia et al., 2016",330,"Fujian","Wuyishan Nature Reserve",27.7,117.68,0,"China",13.03333378,2088,"Temperate",2.183333333,4.8,13.43333333,37.9,33.21666667,25.53333333,0.394966324,NA,"old-growth","old","Castanopsis forest",NA,"C. eyrei,Schima superba & Lithocarpus glaber","broadleaf","1995-1996",1,NA,"10-daily",1,20,2.2301,0.009,0.004019472,"Jia et al., 2016","",NA,NA,NA,NA,NA,NA,NA,NA,NA
398,"Jia et al., 2016",331,"Fujian","Wuyishan Nature Reserve",27.78,117.7,0,"China",13.21249962,2064,"Temperate",2.183333333,4.733333333,11.78333333,41.56666667,28.71666667,25.15,0.502440667,29,"secondary","young","Pinus forest",NA,"P. taiwanensis,Schima superba & Castanopsis eyrei","needleleaf","1993-1994",1,NA,"10-daily",NA,NA,2.704,0.0384,0.014002334,"Jia et al., 2016","",NA,NA,NA,NA,NA,NA,NA,NA,NA
399,"Jia et al., 2016",346,"Heilongjiang","Liangshui Nature Reserve",47.18,128.89,0,"China",1.270833254,624,"Temperate",2.573333333,6.05,19.83333333,31,39.23333333,23.08333333,0.294876348,32,"secondary","young","Betula forest","Secondary forest, disturbance not specified","B. platyphylla","broadleaf","1986-1989",3,NA,"Monthly",0.25,20,3.5047,0.0642,0.017988736,"Jia et al., 2016","",NA,NA,NA,NA,NA,NA,NA,NA,NA
400,"Jia et al., 2016",347,"Heilongjiang","Liangshui Nature Reserve",47.18,128.89,0,"China",1.270833254,624,"Temperate",2.573333333,6.05,19.83333333,31,39.23333333,23.08333333,0.294876348,220,"old-growth","old","Pinus & broadleaved mixed forest",NA,"P. koraiensis,Tilia amurensis & Betula costata","mixed","1986-1989",3,NA,"Monthly",0.25,20,3.1408,0.4845,0.133644112,"Jia et al., 2016","",NA,NA,NA,NA,NA,NA,NA,NA,NA
401,"Jia et al., 2016",349,"Fujian","Wanmulin Nature Reserve",27.05,118.15,0,"China",17.74583244,1754,"Temperate",1.316666667,4.95,10.7,42.03333333,27.83333333,26.06666667,0.477805595,120,"old-growth","old","Castanopsis forest",NA,"C. fabri,C. fargesii &  C. lamontii","broadleaf","2000-2003",3,NA,"Monthly",0.5,15,4.9728,0.3223,0.060867595,"Jia et al., 2016","",NA,NA,NA,NA,NA,NA,NA,NA,NA
402,"Jia et al., 2016",350,"Fujian","Wanmulin Nature Reserve",27.05,118.15,0,"China",17.74583244,1754,"Temperate",1.316666667,4.95,10.7,42.03333333,27.83333333,26.06666667,0.477805595,120,"old-growth","old","Castanopsis forest",NA,"C. carlesii, Cinnamomum chekiangense & Schima superba","broadleaf","2000-2003",3,NA,"Monthly",0.5,15,4.0717,0.3441,0.077924725,"Jia et al., 2016","",NA,NA,NA,NA,NA,NA,NA,NA,NA
403,"Jia et al., 2016",351,"Fujian","Wanmulin Nature Reserve",27.05,118.15,0,"China",17.74583244,1754,"Temperate",1.316666667,4.95,10.7,42.03333333,27.83333333,26.06666667,0.477805595,150,"old-growth","old","Cinnamomum forest",NA,"C. chekiangense,distyliopsis dunnii & Engelhardtia fenzelii","broadleaf","2000-2003",3,NA,"Monthly",0.5,15,4.2452,0.5285,0.110710769,"Jia et al., 2016","",NA,NA,NA,NA,NA,NA,NA,NA,NA
404,"Jia et al., 2016",352,"Fujian","Wanmulin Nature Reserve",27.05,118.15,0,"China",17.74583244,1754,"Temperate",1.316666667,4.95,10.7,42.03333333,27.83333333,26.06666667,0.477805595,120,"old-growth","old","Schima forest",NA,"S. superba,Pinus massoniana & Castanopsis fabri","broadleaf","2000-2003",3,NA,"Monthly",0.5,15,5.4539,0.2352,0.041342216,"Jia et al., 2016","",NA,NA,NA,NA,NA,NA,NA,NA,NA
